2015,75,11,35,10.48,378.5,31.12,8.92,-3.91,74,19,26093.1,5085.68,196.932,9.60269,1.99191
2015,75,11,40,10.25,99999.9,999.99,99.99,999.99,64,17,24471.7,3681.14,385.55,37.1746,3.82852
2015,75,11,45,10.32,99999.9,999.99,99.99,999.99,60,19,24511.9,3595.8,518.279,49.3541,2.97058
2015,75,11,50,10.51,378.6,29.65,8.5,-3.99,60,24,25866.3,4344.74,699.902,47.5399,2.13365
2015,75,11,55,11.79,377.3,27.39,7.81,-4.42,40,23,27283.6,5255.35,716.757,37.6319,1.33648
2015,75,12,0,11.85,376,26.31,7.44,-4.46,49,22,26375.4,5727.19,928.492,53.6579,3.27209
2015,75,12,5,11.96,376.2,26.21,7.42,-4.51,49,21,24982.3,6313.68,990.992,58.1897,3.65083
2015,75,12,10,11.45,374.2,25.68,7.19,-4.28,51,20,22573.7,6949.1,1098.74,65.2455,4.01361
2015,75,12,15,10.33,369.4,24.69,6.74,-3.82,56,20,21784.3,7535,1125.76,65.2977,4.57554
2015,75,12,20,10.55,373.8,24.47,6.84,-3.95,45,21,20940.3,8216.42,1133.43,70.9379,4.83107
2015,75,12,25,9.96,369.6,25.23,6.9,-3.7,46,19,21430.7,8945.7,1114.59,69.1154,5.07912
2015,75,12,30,9.9,368.5,23.66,6.43,-3.67,44,17,20767.1,8864.66,992.91,62.0552,5.2671
2015,75,12,35,8.9,364.7,22.8,6.07,-3.07,51,17,20748.7,8791.54,894.965,61.1474,5.41523
2015,75,12,40,7.93,361.9,22.11,5.79,-2.87,44,20,21812.3,9194.46,898.969,67.4718,5.70645
2015,75,12,45,3.35,359.5,22.36,5.78,-1.2,52,20,23112.2,9100.04,879.206,67.95,5.74507
2015,75,12,50,3.81,363.1,25.57,6.74,-1.4,82,18,23839.5,8714.67,859.791,66.1453,5.39939
2015,75,12,55,8.86,367.8,25.23,6.82,-3.26,50,19,24646.4,8398.36,886.369,64.1036,5.59318
2015,75,13,0,4.81,378.1,23.5,6.72,-1.82,51,20,26879.2,8803.25,931.614,61.7508,5.52736
2015,75,13,5,3.18,374.4,18.63,5.24,-1.19,50,20,29244.9,9102.08,938.216,62.2279,5.68625
2015,75,13,10,1.96,99999.9,999.99,99.99,999.99,53,17,27730.8,7819.67,794.779,55.1652,4.81561
2015,75,13,15,3.88,376.6,20.23,5.74,-0.67,73,13,20776.1,6669.89,747.175,56.2673,5.38702
2015,75,13,20,7.93,372.8,19.02,5.29,-2.88,120,14,20118.1,6557.14,758.006,61.567,6.16842
2015,75,13,25,8.44,375.4,19.66,5.56,-3.19,120,18,24365.5,6917.98,721.667,56.6235,5.4151
2015,75,13,30,7.13,377.9,20.7,5.92,-2.69,76,23,31766.7,8073.12,744.429,58.3868,4.94699
2015,75,13,35,4.54,379,19.52,5.61,-1.72,67,19,28691.9,6746.85,690.535,57.2805,3.98813
2015,75,13,40,5.86,379.7,17.25,4.96,-2.23,78,16,20322.3,6009.97,761.366,63.7118,4.15788
2015,75,13,45,5.58,382.2,16.79,4.91,-2.11,57,16,18317.4,6389.46,1030.5,55.5797,4.91195
2015,75,13,50,2.26,382.2,15.26,4.46,-0.72,82,16,18272.2,7125.8,1032.09,56.8175,6.84722
2015,75,13,55,3.41,384.2,14.9,4.4,-1.13,55,16,18713.4,7768.71,1011.19,70.5399,7.87928
2015,75,14,0,4.68,383.3,16.05,4.72,-1.92,46,17,18789.9,7881.2,1008.59,82.8034,7.43222
